tt12547440,Movie,Thiago Ventura: POKAS,"Fabio Ock, Joana Mazzucchelli",Thiago Ventura,Brazil,"July 2, 2020",2020,TV-MA,82 min,Stand-Up Comedy,"In a rollicking special, Thiago Ventura jokes about life in the hood, social issues and more, explaining how actions speak louder than words.",https://m.media-amazon.com/images/M/MV5BNTgwNjI2NDktOTA1Mi00NGY0LTliNGQtNTIzOGY1MDYzOTg4XkEyXkFqcGdeQXVyNDEyNjEzOTg@._V1_.jpg
tt9850370,Movie,#AnneFrank - Parallel Stories,"Sabina Fedeli, Anna Migotto","Helen Mirren, Gengher Gatti",Italy,"July 1, 2020",2019,TV-14,95 min,"Documentaries, International Movies","Through her diary, Anne Frank's story is retold alongside those of five Holocaust survivors in this poignant documentary from Oscar winner Helen Mirren.",
tt9616700,Movie,Adú,Salvador Calvo,"Luis Tosar, Anna Castillo, Álvaro Cervantes, Miquel Fernández, Jesús Carroza, Moustapha Oumarou, Adam Nourou, Zayidiyya Dissou, Ana Wagener, Nora Navas",Spain,"July 1, 2020",2020,TV-MA,120 min,"Dramas, International Movies","Near a Spanish town in northern Africa, a child takes a painful journey, a father reconnects with his daughter and a coast guard is guilt stricken.",https://m.media-amazon.com/images/M/MV5BMTg0NjBiNzItOGZkZS00MDg0LThlNDEtZDEzYmU5MjZhYzg0XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt4728338,Movie,Ali Baba ve 7 Cüceler,Cem Yılmaz,"Cem Yılmaz, Irina Ivkina, Çetin Altay, Zafer Algöz, Can Yılmaz, Bahtiyar Engin, Fevzi Gökçe, Yosi Mizrahi",Turkey,"July 1, 2020",2015,TV-MA,115 min,"Action & Adventure, Comedies, International Movies","A garden gnome vendor and his brother-in-law attend a trade fair in Sofia, where they accidentally stumble into shenanigans involving a mafia boss.",https://m.media-amazon.com/images/M/MV5BMTY3MjE0MTM4MF5BMl5BanBnXkFtZTgwNjI4NjY5NTE@._V1_.jpg
tt10655608,Movie,David Foster: Off the Record,Barry Avrich,David Foster,Canada,"July 1, 2020",2019,TV-MA,107 min,"Documentaries, Music & Musicals","From child prodigy to iconic music producer, David Foster shares the stories behind his success with rare footage and interviews with his collaborators.",https://m.media-amazon.com/images/M/MV5BM2ExNGQxODgtMGNjMy00MmQ3LTg5NDMtZDdkZjQ5NWM3OGM2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0150377,Movie,Double Jeopardy,Bruce Beresford,"Tommy Lee Jones, Ashley Judd, Bruce Greenwood, Annabeth Gish, Roma Maffia, Jay Brazeau, Michael Gaston, Daniel Lapaine","United States, Germany, Canada","July 1, 2020",1999,R,105 min,Thrillers,"After being framed and serving time for her husband's supposed murder, Libby decides to kill her ""late"" husband for good.",https://m.media-amazon.com/images/M/MV5BM2UzNzYzMjctYmI0MS00MzQ3LTliMTktOTA1MGU0YTM3NzRjXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_.jpg
tt3698408,Movie,Pek Yakında,Cem Yılmaz,"Cem Yılmaz, Tülin Özen, Ozan Güven, Özkan Uğur, Zafer Algöz, Cengiz Bozkurt, Cahit Gök, Bahtiyar Engin, Mazhar Alanson, Metin Coşkun, Tuğrul Tülek",Turkey,"July 1, 2020",2014,TV-MA,134 min,"Comedies, International Movies","An ex-movie extra plans to win his wife back by making a fantasy film, but neither he nor his crew has a knack for filmmaking.",https://m.media-amazon.com/images/M/MV5BMjQwNjQ2MDExMl5BMl5BanBnXkFtZTgwMzU0Mzk2MjE@._V1_.jpg
tt0486655,Movie,Stardust,Matthew Vaughn,"Claire Danes, Michelle Pfeiffer, Robert De Niro, Charlie Cox, Sienna Miller, Ricky Gervais, Jason Flemyng, Rupert Everett, Peter O'Toole, Mark Strong, Kate Magowan, Ian McKellen","United Kingdom, United States","July 1, 2020",2007,PG-13,128 min,"Action & Adventure, International Movies, Romantic Movies","To win his true love's heart, wide-eyed Tristan Thorn journeys to a forbidden realm to retrieve a fallen star that has taken human form.",https://m.media-amazon.com/images/M/MV5BMjkyMTE1OTYwNF5BMl5BanBnXkFtZTcwMDIxODYzMw@@._V1_.jpg
tt8145202,Movie,The F**k-It List,Michael Duggan,"Eli Brown, Madison Iseman, Marcus Scribner, Jerry O'Connell, Karan Brar, Tristan Lake Leabu, Peter Facinelli, Natalie Zea",United States,"July 1, 2020",2019,TV-MA,103 min,Comedies,"After a prank blows up a studious high school senior's life, he shares a list of certain things he wishes he'd done differently — and maybe still can.",https://m.media-amazon.com/images/M/MV5BYTRhYjk4NTMtYjNhYy00NjU1LWFmMjgtYWRkMWUxYTZkNDQ1XkEyXkFqcGdeQXVyMDYwMjQ2MQ@@._V1_.jpg
tt0102926,Movie,The Silence of Others,"Almudena Carracedo, Robert Bahar", ,"Spain, France, Canada, United States","July 1, 2020",2019,TV-14,96 min,"Documentaries, International Movies","Filmed over six years, this documentary captures the struggles of victims who suffered abuse under Gen. Francisco Franco's regime as they seek justice.",https://m.media-amazon.com/images/M/MV5BNjNhZTk0ZmEtNjJhMi00YzFlLWE1MmEtYzM1M2ZmMGMwMTU4XkEyXkFqcGdeQXVyNjU0OTQ0OTY@._V1_.jpg
tt0100802,Movie,Total Recall,Paul Verhoeven,"Arnold Schwarzenegger, Rachel Ticotin, Sharon Stone, Michael Ironside, Ronny Cox, Marshall Bell, Michael Champion, Mel Johnson Jr., Roy Brocksmith, Rosemary Dunsmore","United States, Mexico","July 1, 2020",1990,R,114 min,"Action & Adventure, Sci-Fi & Fantasy","After getting a memory implant, working stiff Douglas Quaid discovers he might actually be a secret agent embroiled in a violent insurrection on Mars.",https://m.media-amazon.com/images/M/MV5BYzU1YmJjMGEtMjY4Yy00MTFlLWE3NTUtNzI3YjkwZTMxZjZmXkEyXkFqcGdeQXVyNDc2NjEyMw@@._V1_.jpg
tt10941528,Movie,Under the Riccione Sun,Younuts!,"Cristiano Caccamo, Lorenzo Zurzolo, Ludovica Martino, Davide Calgaro, Matteo Oscar Giuggioli, Saul Nanni, Fotinì Peluso, Claudia Tranchese, Isabella Ferrari, Luca Ward, Andrea Roncato, Giulia Schiavo, Maria Luisa De Crescenzo, Sergio Ruggeri, Rosanna Sapia, Tommaso Paradiso",Italy,"July 1, 2020",2020,TV-MA,102 min,"Comedies, International Movies, Romantic Movies","While vacationing on the beaches of Riccione, a group of teens become friends and help each other manage romantic relationships and summer crushes.",https://m.media-amazon.com/images/M/MV5BYTgwYzEzMzQtNWUyYS00YzkxLThlZWUtM2I5YWNjOTk5NDZhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt12358794,Movie,George Lopez: We'll Do It For Half,Troy Miller,George Lopez,United States,"June 30, 2020",2020,TV-MA,52 min,Stand-Up Comedy,"Comedian George Lopez tackles the future and the past of Latinx culture in America, touching on immigration, his tough relatives, aging and much more.",https://m.media-amazon.com/images/M/MV5BNDE4NjkxZGQtNjliYy00M2IwLWI4ZWItYzAyMzBjYzlkNjRhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt1730705,Movie,The Mirror Boy,Obi Emelonye,"Edward Kagutuzi, Genevieve Nnaji, Osita Iheme, Fatima Jabbe, Victor Carvalho, Felix Ceesay, John Charles Njie, Momodu Musa Ceesay","United Kingdom, Nigeria","June 30, 2020",2011,TV-14,86 min,"Action & Adventure, Dramas, International Movies","A young boy is taken to his mother's birth home in Africa, where a mystical adventure in an ominous forest turns into a journey of self-discovery.",https://m.media-amazon.com/images/M/MV5BMjExOTI1NDM5OV5BMl5BanBnXkFtZTcwMTE1OTgxNQ@@._V1_.jpg
tt11640412,Movie,#FriendButMarried 2,Rako Prijanto,"Adipati Dolken, Mawar de Jongh, Sari Nila, Vonny Cornellya, Clay Gribble, Ivan Leonardy, Sarah Sechan, Jourdy Pranata",Indonesia,"June 28, 2020",2020,TV-G,104 min,"Dramas, International Movies, Romantic Movies","As Ayu and Ditto finally transition from best friends to newlyweds, a quick pregnancy creates uncertainty for the future of their young marriage.",
tt14130104,Movie,Skin,Daniel Effiong,Beverly Naya,Nigeria,"June 28, 2020",2019,TV-MA,76 min,"Documentaries, International Movies","On a quest to find beauty in all complexions, actress Beverly Naya travels to her home country of Nigeria and explores colorism's impact on society.",https://m.media-amazon.com/images/M/MV5BODIwYzEyZTUtZWUxMC00MmIxLWEzMjUtN2U3MjdiYWEwMWFiXkEyXkFqcGdeQXVyMzE4NjMwMjc@._V1_.jpg
tt21325258,Movie,Thackeray (Marathi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar", ,"June 28, 2020",2019,TV-14,135 min,"Dramas, International Movies","This biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray, from controversial cartoonist to powerful Mumbai politician.",https://m.media-amazon.com/images/M/MV5BOTVlMDUwYzktM2E4Yi00M2IxLTljZGUtMzI5M2I0NzkwOGIxXkEyXkFqcGdeQXVyMTA4OTU5NzI0._V1_.jpg
tt7600382,Movie,Ride Like a Girl,Rachel Griffiths,"Teresa Palmer, Sam Neill, Sullivan Stapleton, Stevie Payne, Brooke Satchwell, Magda Szubanski, Aaron Glenane, Damien Garvey, Sophia Crawford, Henry Nixon",Australia,"June 27, 2020",2020,PG,99 min,"Children & Family Movies, Dramas, Independent Movies","The daughter of a horse trainer, an ambitious girl sets her sights on becoming the first female jockey to win the Melbourne Cup. Based on a true story.",https://m.media-amazon.com/images/M/MV5BNWJlNzA4OGQtYjJjNS00ZDljLTgwOGEtYzU4ODhiMDFhYTllXkEyXkFqcGdeQXVyNTE1NjY5Mg@@._V1_.jpg
tt8580274,Movie,Eurovision Song Contest: The Story of Fire Saga,David Dobkin,"Will Ferrell, Rachel McAdams, Dan Stevens, Melissanthi Mahut, Mikael Persbrandt, Ólafur Darri Ólafsson, Graham Norton, Demi Lovato, Pierce Brosnan",United States,"June 26, 2020",2020,PG-13,124 min,"Comedies, Music & Musicals, Romantic Movies","Two small-town singers chase their pop star dreams at a global music competition, where high stakes, scheming rivals and onstage mishaps test their bond.",https://m.media-amazon.com/images/M/MV5BYjA2NjJjZDQtMWUwNi00NzMyLTg5MmYtMDlhNjk4NmYxY2Y1XkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_.jpg
tt10887282,Movie,Kasanova,Oluseyi Asurf,"Wale Ojo, Ireti Doyle, Alvin Abayomi, Toyin Abraham, Ruby Akubueze, Chimezie Imo, Tomiwa Tegbe",Nigeria,"June 26, 2020",2019,TV-14,117 min,"Comedies, International Movies, Romantic Movies","After losing his wife, a single father indulges in flimsy flings until he meets his son's music teacher, who imparts a few lessons on love.",https://m.media-amazon.com/images/M/MV5BODBlMDVmNmYtMmVhNi00MTJjLWI4NWYtODFhMDJiNjFhNmU2XkEyXkFqcGdeQXVyNTQ4OTY3Mjg@._V1_.jpg
tt0081283,Movie,Ordinary People,Eduardo Roy Jr.,"Ronwaldo Martin, Hasmine Killip, Maria Isabel Lopez, Raymond Lee, Erlinda Villalobos, Sue Prado",Philippines,"June 26, 2020",2016,TV-MA,107 min,"Dramas, Independent Movies, International Movies","Barely making a living as pickpockets, a teenage couple in Manila resort to desperate measures when their one-month-old child is kidnapped.",https://m.media-amazon.com/images/M/MV5BNWU3MDFkYWQtMWQ5YS00YTcwLThmNDItODY4OWE2ZTdhZmIwXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt9336426,Movie,Seven (Tamil), , ,India,"June 26, 2020",2019,TV-MA,111 min,"Dramas, International Movies, Romantic Movies","Multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection.",https://m.media-amazon.com/images/M/MV5BZDJiZTYwY2YtNjg2Ni00Nzg2LThhNGEtYTJkOGQ4YjMzZDg2XkEyXkFqcGdeQXVyODMyMDA2MjQ@._V1_.jpg
tt20731180,Movie,Seven (Telugu), , , ,"June 26, 2020",2019,TV-14,116 min,"Dramas, International Movies, Romantic Movies","Multiple women report their husbands as missing but when it appears they are looking for the same man, a police officer traces their cryptic connection.",
tt7777196,Movie,Thackeray (Hindi),Abhijit Panse,"Nawazuddin Siddiqui, Amrita Rao, Rajeev Panday, Sanjay Narvekar, Rajesh Khera, Prakash Belawadi, Avantika Akerkar",India,"June 26, 2020",2019,TV-14,135 min,"Dramas, International Movies","From controversial cartoonist to powerful Mumbai politician, this biopic maps the meteoric rise of far-right Shiv Sena party founder, Bal Thackeray.",https://m.media-amazon.com/images/M/MV5BOGFjMDVkNGUtMzQ0OC00ZDhiLWExZjMtMzhmZjBlMDliY2MxXkEyXkFqcGdeQXVyNjE1OTQ0NjA@._V1_.jpg
tt11773276,Movie,Krishna and His Leela,Ravikanth Perepu,"Siddhu Jonnalagadda, Shraddha Srinath, Seerat Kapoor, Shalini Vadnikatti, Jhansi, Viva Harsha, Sampath Raj, Samyuktha Hornad",India,"June 25, 2020",2020,TV-MA,126 min,"International Movies, Romantic Movies","Torn between his past and present girlfriends, a confused bachelor’s indecisiveness spins a web of lies and cheating as he struggles to commit.",https://m.media-amazon.com/images/M/MV5BNjkxYTA2NmQtMmZlMi00NjgwLThmNTEtM2VkOGZhNzE5YjZhXkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg
tt3595298,Movie,Prem Ratan Dhan Payo,Sooraj R. Barjatya,"Salman Khan, Sonam Kapoor, Anupam Kher, Neil Nitin Mukesh, Sanjay Mishra, Swara Bhaskar, Deepak Dobriyal, Arman Kohli, Manoj Joshi, Samaira Rao, Karuna Pandey, Sucheta Khanna",India,"June 25, 2020",2015,TV-14,164 min,"Action & Adventure, Dramas, International Movies","While recovering from an assassination attempt four days prior to his coronation, a stern prince is replaced by a joyful and generous doppelgänger.",https://m.media-amazon.com/images/M/MV5BNjZjNDU5ZmUtNzhmMi00MDYzLTlmM2MtODE2OWM5MmIxY2E3XkEyXkFqcGdeQXVyNjkwOTg4MTA@._V1_.jpg
tt0494290,Movie,Vivah,Sooraj R. Barjatya,"Shahid Kapoor, Amrita Rao, Anupam Kher, Alok Nath, Seema Biswas, Samir Soni, Lata Sabharwal, Manoj Joshi, Dinesh Lamba, Amrita Prakash",India,"June 25, 2020",2006,TV-14,166 min,"Dramas, International Movies, Romantic Movies","Set up for an arranged marriage, a young couple enjoys an old-fashioned courtship, until an accident days before their wedding tests their nascent love.",https://m.media-amazon.com/images/M/MV5BZjNjZWViNTYtYzAzZC00OTY2LWIzMTMtNTcxNzQzNzNiYjc4XkEyXkFqcGdeQXVyODE5NzE3OTE@._V1_.jpg
tt11905462,Movie,Athlete A,"Bonni Cohen, Jon Shenk", ,United States,"June 24, 2020",2020,PG-13,104 min,"Documentaries, Sports Movies",This documentary focuses on the gymnasts who survived USA Gymnastics doctor Larry Nassar's abuse and the reporters who exposed USAG's toxic culture.,https://m.media-amazon.com/images/M/MV5BYjlmNGYwMjctMjNiMS00NjA4LWJiMmEtN2Y5ZTgyNzE1YzIxXkEyXkFqcGdeQXVyMTQ4NDY5OTc@._V1_.jpg
tt12393526,Movie,Bulbbul,Anvita Dutt,"Tripti Dimri, Avinash Tiwary, Rahul Bose, Parambrata Chatterjee, Paoli Dam, Veera Kapur Ee",India,"June 24, 2020",2020,TV-MA,94 min,"Horror Movies, International Movies","A child bride grows up to be an enigmatic woman presiding over her household, harboring a painful past as supernatural murders of men plague her village.",https://m.media-amazon.com/images/M/MV5BNjA3ZmM0YjgtNzQ5Ni00OTQ3LWFkNmUtMDZmOTRiYzJmM2Y4XkEyXkFqcGdeQXVyODMyODMxNDY@._V1_.jpg
tt10728764,Movie,Nobody Knows I'm Here,Gaspar Antillo,"Jorge García, Millaray Lobos, Luis Gnecco, Alejandro Goic, Gastón Pauls, Eduardo Paxeco",Chile,"June 24, 2020",2020,TV-MA,92 min,"Dramas, Independent Movies, International Movies","A former child singer, traumatized by his experiences, becomes a recluse, nurturing his hurt until a woman comes into his life and really hears him.",https://m.media-amazon.com/images/M/MV5BYTMxOTBmYzEtNzkwNC00NTQ5LWJhNTUtZDMyNzJiYjdkMWQwXkEyXkFqcGdeQXVyOTc5MDI5NjE@._V1_.jpg
tt12327104,Movie,Eric Andre: Legalize Everything,Eric Notarnicola,Eric André,United States,"June 23, 2020",2020,TV-MA,52 min,Stand-Up Comedy,"Eric Andre takes the stage in New Orleans and tackles flawed fast-food icons, the wonders of autofill and the bizarre choice for the ""Cops"" theme song.",https://m.media-amazon.com/images/M/MV5BMjMyYzMxMDgtZjk0YS00NjRhLWI4ZGYtZGE1YzI2ODNjZWM0XkEyXkFqcGdeQXVyMjUxMTY3ODM@._V1_.jpg
tt11230868,Movie,Kappela,Musthafa,"Anna Ben, Roshan Mathew, Sreenath Bhasi, Sudhi Koppa, Tanvi Ram, Musthafa, James Eliya, Vijilesh",India,"June 22, 2020",2020,TV-14,112 min,"Dramas, Independent Movies, International Movies","Falling into an over-the-phone romance with a rickshaw driver, a young woman visits his city when an encounter with a stranger derails their meeting.",https://m.media-amazon.com/images/M/MV5BZjQ1Y2IzMTEtNmNkZS00OTg2LWE1YWQtNjUxNzg3NjUwOGQ3XkEyXkFqcGdeQXVyMjkxNzQ1NDI@._V1_.jpg
tt7229730,Movie,The Royal Hibiscus Hotel,Ishaya Bako,"Zainab Balogun, Kenneth Okolie, Deyemi Okanlawon, Joke Silva, Olu Jacobs, Jide Kosoko, Rachel Oniga, Kemi Lala Akindoju, Ini Dima-Okojie, Toni Tones",Nigeria,"June 22, 2020",2017,TV-PG,90 min,"Comedies, International Movies, Romantic Movies",A disenchanted chef tries to help her parents restore their failing hotel but cooks up feelings for an investor with his sights set on the property.,https://m.media-amazon.com/images/M/MV5BM2ZkZTMyMmMtMjMyYS00OWRiLWFjZDgtZjdjODA1YzA3NzA2XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt4677924,Movie,Woodshock,"Kate Mulleavy, Laura Mulleavy","Kirsten Dunst, Joe Cole, Pilou Asbæk, Jack Kilmer, Steph DuVall, Susan Traylor, Joel McCoy, Michael Pavlicek",United States,"June 21, 2020",2017,R,101 min,"Dramas, Independent Movies, Thrillers","Shattered after her mother's death, a woman floats away from reality under the effect of a potent, hallucinatory drug as her life decays into chaos.",https://m.media-amazon.com/images/M/MV5BOWNmYTljMDItMzlkNi00ZTFlLWJhYWMtYTljZjVmMjA5OTNjXkEyXkFqcGdeQXVyMTA4NjE0NjEy._V1_.jpg
tt11005162,Movie,Elevator Baby,Akhigbe Ilozobhie,"Toyin Abraham, Timini Egbuson, Shaffy Bello, Yemi Solade, Broda Shaggi, Sambasa Nzeribe, Ijeoma Aniebo, Blessing Onwukwe",Nigeria,"June 20, 2020",2019,TV-MA,84 min,"Dramas, International Movies","A chance encounter brings a brash, wealthy young man and an underprivileged woman together when they get stuck in an elevator and she goes into labor.",https://m.media-amazon.com/images/M/MV5BOWYwZmNlZjItNTA3NC00NTc2LThmZWYtZWJkOGQ5OTcwMDcyXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt8747450,Movie,Chaman Bahaar,Apurva Dhar Badgaiyann,"Jitendra Kumar, Ritika Badiani, Yogendra Tikku, Bhuvan Arora, Alam Khan, Dhirendra Tiwari, Ashwani Kumar, Bhagwan Tiwari",India,"June 19, 2020",2020,TV-MA,112 min,"Comedies, Dramas, International Movies","A local shop becomes a hub for young men taken with the new neighbor. But as business booms, it may leave the equally smitten storeowner heartbroken.",https://m.media-amazon.com/images/M/MV5BNjU1ODNkNjUtNzMyMy00YWRjLTg5ODItMmQzNTIyNWZhMTg4XkEyXkFqcGdeQXVyNzI0NzQyNTk@._V1_.jpg
tt0211915,Movie,Destiny,Youssef Chahine,"Nour El-Sherif, Laila Elwi, Mahmoud Hemeida, Safia el-Emari, Mohamed Mounir, Khaled El Nabawy, Seif Abdelrahman, Abdalla Mahmoud, Ahmed Fouad Selim, Magdi Idris","France, Egypt","June 19, 2020",1997,TV-14,136 min,"Dramas, International Movies","In 12th-century Spain, a philosopher and his profound teachings jeopardize the caliph he serves when political rivals threaten a government upheaval.",https://m.media-amazon.com/images/M/MV5BNDg4NjM1YjMtYmNhZC00MjM0LWFiZmYtNGY1YjA3MzZmODc5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_.jpg
tt0109635,Movie,Disclosure, , ,United States,"June 19, 2020",2020,TV-MA,108 min,"Documentaries, LGBTQ Movies","In this documentary, leading trans creatives and thinkers share heartfelt perspectives and analysis about Hollywood's impact on the trans community.",https://m.media-amazon.com/images/M/MV5BNGQxNTFkNjUtM2EwNi00ZThlLTkzMDItODhkMDIyYzM1Y2MzXkEyXkFqcGdeQXVyMjUzOTY1NTc@._V1_.jpg
tt10714856,Movie,Feel the Beat,Elissa Down,"Sofia Carson, Wolfgang Novogratz, Donna Lynne Champlin, Eva Hauge, Rex Lee, Brandon Kyle Goodman, Lidya Jewett, Sadie Lapidus, Johanna Colón, Shaylee Mansfield, Shiloh Nelson, Justin Allan, Carina Battrick, Kai Zen, Marissa Jaret Winokur, Enrico Colantoni, Dennis Andres",United States,"June 19, 2020",2020,TV-G,110 min,"Children & Family Movies, Comedies, Dramas","After blowing a Broadway audition, a self-centered dancer reluctantly returns home and agrees to coach a squad of young misfits for a big competition.",https://m.media-amazon.com/images/M/MV5BMmIxZWMxYjktZWY1OS00MWVkLTljZDQtYWMxYTdmOWY0NzM4XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_.jpg
tt10456740,Movie,Lost Bullet,Guillaume Pierret,"Alban Lenoir, Nicolas Duvauchelle, Ramzy Bedia, Stéfi Celma, Rod Paradot, Sébastien Lalanne, Pascale Arbillot, Arthur Aspaturian, Patrick Médioni",France,"June 19, 2020",2020,TV-MA,93 min,"Action & Adventure, Dramas, International Movies","Facing a murder charge, a genius mechanic with a criminal past must track down a missing car containing the proof of his innocence: a single bullet.",https://m.media-amazon.com/images/M/MV5BNTFmZDM5MDItYTE0YS00ZDI5LWE3OGItOTY5ODU5MGY2ZGJmXkEyXkFqcGdeQXVyMjQ0OTA1Nzc@._V1_.jpg
tt11988512,Movie,One-Way to Tomorrow,Ozan Açıktan,"Dilan Çiçek Deniz, Metin Akdülger",Turkey,"June 19, 2020",2020,TV-MA,90 min,"Dramas, International Movies, Romantic Movies","Two strangers cross paths on a train en route to Izmir, bonding over their turbulent — and unexpectedly intertwined — romantic pasts.",https://m.media-amazon.com/images/M/MV5BNGE5NjEwODktNmUwZS00NTg3LTk0M2QtNzZmYjVjMGU0MDhmXkEyXkFqcGdeQXVyODMyODMxNDY@._V1_.jpg
tt0110545,Movie,The Emigrant,Youssef Chahine,"Khaled El Nabawy, Hanan Turk, Yousra, Mahmoud Hemeida, Safia el-Emari, Michel Piccoli, Ahmed Bedir","Egypt, France","June 19, 2020",1994,TV-14,130 min,"Dramas, International Movies",Ram leaves the nomadic life and embarks on a quest for knowledge in a pharaonic Egypt mired in political intrigue. Based on a biblical story.,https://m.media-amazon.com/images/M/MV5BMmZkMDNhODEtZWRmNi00ZDg3LWIyNDktOGFhY2QzZGRkNzIyXkEyXkFqcGdeQXVyMjg0MzMwNzg@._V1_.jpg
tt6760876,Movie,Wasp Network,Olivier Assayas,"Penélope Cruz, Edgar Ramírez, Wagner Moura, Gael García Bernal, Ana de Armas, Leonardo Sbaraglia","France, Brazil, Spain, Belgium","June 19, 2020",2020,TV-MA,128 min,"Dramas, International Movies, Thrillers","Based on a true and gripping story: Cuban spies infiltrate exile groups in the 1990s to stop terrorism against the island, but at a high personal cost.",https://m.media-amazon.com/images/M/MV5BOWJkNjQxMjUtOGNhMC00MjJiLTg4OWQtYTdkNzYxMWE4NDQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt11958344,Movie,A Whisker Away,"Junichi Sato, Tomotaka Shibayama","Mirai Shida, Natsuki Hanae, Hiroaki Ogi, Koichi Yamadera, Minako Kotobuki, Susumu Chiba, Ayako Kawasumi, Sayaka Ohara, Daisuke Namikawa",Japan,"June 18, 2020",2020,TV-PG,104 min,"Anime Features, Children & Family Movies, International Movies","A peculiar girl transforms into a cat to catch her crush's attention. But before she realizes it, the line between human and animal starts to blur.",https://m.media-amazon.com/images/M/MV5BNDI5ODBhYzMtNDc4Yi00NjEwLWJiZWUtMGE2Mzc4MGVjN2E0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0077751,Movie,Alexandria ... Why?,Youssef Chahine,"Naglaa Fathi, Farid Shawqy, Mohsen Mohiedine, Ezzat El Alaili, Abdalla Mahmoud, Youssef Wahby, Yehia Chahine, Laila Fawzy, Mahmoud El Meleigy, Ahmed Zaki, Gerry Sundquist","Egypt, Algeria","June 18, 2020",1979,TV-MA,131 min,"Classic Movies, Dramas, International Movies","Living in Alexandria during World War II, an Egyptian teen enamored with American films dreams of making it in Hollywood.",https://m.media-amazon.com/images/M/MV5BYjc0N2RiMzktMDEyMC00YThlLWI5M2EtOGQ3ZThhMzkwMWNhXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg
tt0099858,Movie,Alexandria: Again and Forever,Youssef Chahine,"Youssef Chahine, Yousra, Hussein Fahmy, Amr Abdel-Geleel, Taheya Cariocca, Hesham Selim, Huda Sultan, Ragaa Hussein","France, Egypt","June 18, 2020",1989,TV-MA,109 min,"Classic Movies, Dramas, International Movies","At the peak of his career, Yehia joins a hunger strike, becomes smitten and reckons with a creative crisis — but finds a new muse.",https://m.media-amazon.com/images/M/MV5BNWEzZjM4NzEtYjQ4OS00Mzk2LWE3YTQtNzBlNTRmZDI5MTIxXkEyXkFqcGdeQXVyMjI4NzAzNjg@._V1_.jpg
tt0084042,Movie,An Egyptian Story,Youssef Chahine,"Nour El-Sherif, Magda El-Khatib, Yousra, Mohsen Mohiedine, Oussama Nadir, Layla Hamadah, Mohamed Mounir, Ragaa Hussein",Egypt,"June 18, 2020",1982,TV-MA,129 min,"Classic Movies, Dramas, Independent Movies","While undergoing heart surgery in London, Yehia reflects on his life as his heart chamber becomes a courtroom where he's tried for his mistakes.",https://m.media-amazon.com/images/M/MV5BNTZmNDY3ZWEtMDcxZC00MWFmLTgwNWEtMjYzN2Q3ZTRmYmU1XkEyXkFqcGdeQXVyMjI4NzAzNjg@._V1_.jpg
tt0051390,Movie,Cairo Station,Youssef Chahine,"Farid Shawqy, Hind Rostom, Youssef Chahine, Hassan el Baroudi, Abdel Aziz Khalil, Naima Wasfy, Said Khalil, Abdel Ghani Nagdi",Egypt,"June 18, 2020",1958,TV-14,73 min,"Classic Movies, Dramas, International Movies",A Cairo newsstand vendor's fantasies morph into a dangerous fixation with a lemonade seller as a serial killer begins terrorizing the city.,https://m.media-amazon.com/images/M/MV5BNGE1YTc4MTEtNGFkZC00YmFkLWFiZDItOTljMTI1YTM2NDRiXkEyXkFqcGdeQXVyMjI4NzAzNjg@._V1_.jpg
tt9071322,Movie,Dark Waters,Youssef Chahine,"Faten Hamama, Omar Sharif, Ahmed Ramzy, Hussein Riad, Ferdoos Mohammed, Aziza Helmy, Tawfik El Deken",Egypt,"June 18, 2020",1956,TV-14,104 min,"Classic Movies, Dramas, International Movies","A fisherman returns home after a three-year absence only to find the woman he loves drifting away, the sailors feuding and his community unraveling.",https://m.media-amazon.com/images/M/MV5BODQ0M2Y5M2QtZGIwMC00MzJjLThlMzYtNmE3ZTMzZTYzOGEwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_.jpg
